0.000000000000000000e+00,5.263157894736841987e-04,1.052631578947368397e-03,1.578947368421052596e-03,2.105263157894736795e-03,2.631578947368420993e-03,3.157894736842105192e-03,3.684210526315789391e-03,4.210526315789473589e-03,4.736842105263157354e-03,5.263157894736841987e-03,5.789473684210526619e-03,6.315789473684210384e-03,6.842105263157894149e-03,7.368421052631578781e-03,7.894736842105263414e-03,8.421052631578947179e-03,8.947368421052630943e-03,9.473684210526314708e-03,1.000000000000000021e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,7.000000000000000666e-02,8.000000000000000167e-02,1.000000000000000056e-01,5.000000000000000278e-02,1.000000000000000056e-01,1.300000000000000044e-01,1.100000000000000006e-01,1.600000000000000033e-01,2.000000000000000111e-01,1.499999999999999944e-01,2.300000000000000100e-01,2.000000000000000111e-01,2.999999999999999889e-01,2.500000000000000000e-01,2.000000000000000111e-01,2.999999999999999889e-01
0.000000000000000000e+00,8.000000000000000167e-02,2.200000000000000011e-01,3.699999999999999956e-01,4.099999999999999756e-01,4.699999999999999734e-01,4.500000000000000111e-01,5.600000000000000533e-01,5.699999999999999512e-01,5.200000000000000178e-01,6.099999999999999867e-01,5.899999999999999689e-01,5.400000000000000355e-01,7.199999999999999734e-01,5.799999999999999600e-01,6.800000000000000488e-01,5.899999999999999689e-01,6.999999999999999556e-01,6.400000000000000133e-01,5.899999999999999689e-01
0.000000000000000000e+00,4.000000000000000083e-02,5.999999999999999778e-02,2.999999999999999889e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,7.000000000000000666e-02,8.999999999999999667e-02,5.000000000000000278e-02,4.000000000000000083e-02,5.999999999999999778e-02,4.000000000000000083e-02,2.000000000000000042e-02,1.000000000000000021e-02,0.000000000000000000e+00,4.000000000000000083e-02,1.000000000000000021e-02,1.000000000000000021e-02,4.000000000000000083e-02
1.000000000000000000e+00,8.100000000000000533e-01,5.600000000000000533e-01,4.199999999999999845e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.000000000000000111e-01,1.700000000000000122e-01,1.300000000000000044e-01,2.200000000000000011e-01,1.499999999999999944e-01,7.000000000000000666e-02,1.199999999999999956e-01,2.999999999999999889e-02,5.999999999999999778e-02,7.000000000000000666e-02,5.000000000000000278e-02,2.999999999999999889e-02,7.000000000000000666e-02,2.000000000000000042e-02
0.000000000000000000e+00,1.000000000000000021e-02,7.000000000000000666e-02,4.000000000000000083e-02,5.999999999999999778e-02,4.000000000000000083e-02,2.999999999999999889e-02,5.000000000000000278e-02,1.000000000000000021e-02,5.999999999999999778e-02,4.000000000000000083e-02,5.999999999999999778e-02,5.000000000000000278e-02,2.000000000000000042e-02,4.000000000000000083e-02,2.999999999999999889e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.999999999999999889e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.999999999999999778e-02,8.000000000000000167e-02,1.199999999999999956e-01,1.300000000000000044e-01,7.000000000000000666e-02,1.400000000000000133e-01,1.000000000000000056e-01,1.000000000000000056e-01,2.000000000000000042e-02,5.000000000000000278e-02,5.999999999999999778e-02,5.000000000000000278e-02,5.999999999999999778e-02,8.000000000000000167e-02,2.000000000000000042e-02,1.000000000000000021e-02,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02
0.000000000000000000e+00,2.999999999999999889e-02,2.999999999999999889e-02,2.999999999999999889e-02,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,1.300000000000000044e-01,1.199999999999999956e-01,1.000000000000000056e-01,2.099999999999999922e-01,1.600000000000000033e-01,1.600000000000000033e-01,1.499999999999999944e-01,2.200000000000000011e-01,2.099999999999999922e-01,2.000000000000000111e-01,3.099999999999999978e-01,2.700000000000000178e-01,2.200000000000000011e-01
0.000000000000000000e+00,2.000000000000000042e-02,2.999999999999999889e-02,7.000000000000000666e-02,8.000000000000000167e-02,7.000000000000000666e-02,1.600000000000000033e-01,1.199999999999999956e-01,1.900000000000000022e-01,1.700000000000000122e-01,1.700000000000000122e-01,2.600000000000000089e-01,2.300000000000000100e-01,2.200000000000000011e-01,2.500000000000000000e-01,2.300000000000000100e-01,2.800000000000000266e-01,2.099999999999999922e-01,2.300000000000000100e-01,3.200000000000000067e-01
0.000000000000000000e+00,2.999999999999999889e-02,0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.999999999999999889e-02,2.999999999999999889e-02,1.000000000000000021e-02,4.000000000000000083e-02,7.000000000000000666e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,5.000000000000000278e-02,5.000000000000000278e-02,8.999999999999999667e-02,8.000000000000000167e-02,4.000000000000000083e-02,8.000000000000000167e-02
0.000000000000000000e+00,1.000000000000000021e-02,8.000000000000000167e-02,1.600000000000000033e-01,1.499999999999999944e-01,1.000000000000000056e-01,2.000000000000000111e-01,1.199999999999999956e-01,7.000000000000000666e-02,1.400000000000000133e-01,5.999999999999999778e-02,1.199999999999999956e-01,1.300000000000000044e-01,1.199999999999999956e-01,8.000000000000000167e-02,8.999999999999999667e-02,1.199999999999999956e-01,7.000000000000000666e-02,1.100000000000000006e-01,1.000000000000000056e-01
1.000000000000000000e+00,8.499999999999999778e-01,6.600000000000000311e-01,5.000000000000000000e-01,4.600000000000000200e-01,5.200000000000000178e-01,3.200000000000000067e-01,3.900000000000000133e-01,2.600000000000000089e-01,2.600000000000000089e-01,2.000000000000000111e-01,1.499999999999999944e-01,1.700000000000000122e-01,1.600000000000000033e-01,1.799999999999999933e-01,1.100000000000000006e-01,8.000000000000000167e-02,1.100000000000000006e-01,1.199999999999999956e-01,1.000000000000000056e-01
